ID,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Cost_Contact,Revenue,Education_num,Status_num,Age,age_bin,income_bin,Mnt_Fruits_min_max,Mnt_Meat_min_max,Mnt_sweet_min_max,Mnt_Wines_min_max,Mnt_Gold_Products_min_max,Mnt_Fish_min_max,Responded_old_campains,Responded,Will_responde
10001,1985.0,2n Cycle,Together,7500.0,1.0,0.0,01/08/2012,98,5.0,17.0,17.0,13.0,14.0,34.0,4.0,2.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,5,37.0,2.0,2.0,0.0034199726402188,0.0854271356783919,0.0105787181082762,0.052,0.0721649484536082,0.1376518218623481,0,,0
8858,1972.0,PhD,Married,53761.0,0.0,1.0,07/03/2013,69,516.0,0.0,21.0,0.0,0.0,5.0,4.0,8.0,2.0,7.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,5,4,50.0,3.0,7.0,0.3529411764705882,0.0,0.0130678282514001,0.0,0.0,0.020242914979757,0,1.0,0
8534,1952.0,Graduation,Married,67433.0,0.0,2.0,16/07/2013,51,615.0,28.0,259.0,12.0,48.0,30.0,4.0,6.0,5.0,13.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,70.0,4.0,7.0,0.420656634746922,0.1407035175879397,0.1611698817672682,0.048,0.2474226804123711,0.1214574898785425,0,1.0,0
6312,1959.0,Graduation,Married,65031.0,0.0,1.0,17/03/2013,29,258.0,107.0,291.0,84.0,37.0,86.0,4.0,10.0,3.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,63.0,4.0,7.0,0.1764705882352941,0.5376884422110553,0.1810827629122588,0.336,0.190721649484536,0.3481781376518219,0,,0
6376,1979.0,Graduation,Single,57537.0,1.0,0.0,10/06/2013,83,191.0,56.0,139.0,51.0,8.0,100.0,4.0,4.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,43.0,3.0,7.0,0.1306429548563611,0.2814070351758794,0.0864965774735532,0.204,0.0412371134020618,0.4048582995951417,0,,0
9426,1964.0,Master,Single,58308.0,0.0,1.0,12/01/2013,77,691.0,0.0,69.0,10.0,0.0,130.0,4.0,2.0,6.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,2,58.0,4.0,7.0,0.472640218878249,0.0,0.0429371499688861,0.04,0.0,0.5263157894736842,0,,1
843,1971.0,Graduation,Married,64722.0,1.0,0.0,26/05/2014,47,303.0,0.0,280.0,60.0,147.0,15.0,4.0,8.0,2.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,51.0,3.0,7.0,0.207250341997264,0.0,0.1742377100186683,0.24,0.7577319587628866,0.0607287449392712,0,,1
3270,1978.0,2n Cycle,Together,17117.0,1.0,0.0,17/01/2013,96,12.0,23.0,38.0,30.0,18.0,7.0,4.0,3.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,5,44.0,3.0,6.0,0.0082079343365253,0.1155778894472361,0.0236465463596764,0.12,0.0927835051546391,0.0283400809716599,0,,0
7433,1985.0,Graduation,Single,29760.0,1.0,0.0,29/08/2012,87,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,37.0,2.0,7.0,0.0437756497948016,0.0201005025125628,0.0423148724331051,0.028,0.0257731958762886,0.068825910931174,0,,0
2404,1976.0,Graduation,,53359.0,1.0,1.0,27/05/2013,4,173.0,4.0,30.0,3.0,6.0,41.0,4.0,5.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,46.0,3.0,7.0,0.1183310533515731,0.0201005025125628,0.0186683260734287,0.012,0.0309278350515463,0.1659919028340081,0,,0
3406,1964.0,Graduation,Single,45989.0,0.0,1.0,22/10/2012,97,138.0,33.0,87.0,28.0,24.0,12.0,4.0,3.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,58.0,4.0,7.0,0.094391244870041,0.1658291457286432,0.0541381456129433,0.112,0.1237113402061855,0.048582995951417,0,,0
10971,1977.0,Graduation,Single,37774.0,2.0,0.0,03/09/2012,28,173.0,8.0,107.0,7.0,2.0,176.0,4.0,7.0,2.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,2,2,45.0,3.0,7.0,0.1183310533515731,0.0402010050251256,0.0665836963285625,0.028,0.0103092783505154,0.7125506072874495,0,1.0,0
837,1977.0,Graduation,Married,54809.0,1.0,1.0,11/09/2013,0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,45.0,3.0,7.0,0.0430916552667578,0.0301507537688442,0.0354698195395146,0.052,0.0670103092783505,0.0890688259109311,0,,0
8969,1977.0,Graduation,Married,71855.0,0.0,1.0,16/01/2013,59,548.0,31.0,422.0,0.0,112.0,28.0,4.0,5.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,45.0,3.0,7.0,0.374829001367989,0.1557788944723618,0.2626011200995644,0.0,0.5773195876288659,0.1133603238866396,0,,0
9648,1967.0,Graduation,Single,46904.0,1.0,1.0,03/11/2012,20,153.0,4.0,56.0,0.0,9.0,31.0,4.0,5.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,55.0,3.0,7.0,0.1046511627906976,0.0201005025125628,0.0348475420037336,0.0,0.0463917525773195,0.1255060728744939,0,,1
8779,1985.0,2n Cycle,Married,36145.0,1.0,0.0,16/06/2013,13,56.0,4.0,76.0,17.0,1.0,18.0,4.0,4.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,4,37.0,2.0,7.0,0.0383036935704514,0.0201005025125628,0.0472930927193528,0.068,0.0051546391752577,0.0728744939271255,0,1.0,1
7476,1964.0,Master,Single,63972.0,0.0,1.0,02/12/2012,93,928.0,63.0,254.0,0.0,12.0,12.0,4.0,5.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,3,2,58.0,4.0,7.0,0.6347469220246238,0.3165829145728643,0.1580584940883634,0.0,0.0618556701030927,0.048582995951417,0,1.0,0
10703,1975.0,Master,Single,46098.0,1.0,1.0,18/08/2012,86,57.0,0.0,27.0,0.0,0.0,36.0,4.0,3.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,2,47.0,3.0,7.0,0.0389876880984952,0.0,0.0168014934660858,0.0,0.0,0.145748987854251,0,,1
10262,1980.0,Graduation,Married,15072.0,2.0,0.0,10/05/2013,96,8.0,2.0,15.0,0.0,10.0,18.0,4.0,3.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,42.0,2.0,5.0,0.0054719562243502,0.0100502512562814,0.0093341630367143,0.0,0.0515463917525773,0.0728744939271255,0,,0
8310,1964.0,Graduation,Together,68142.0,0.0,1.0,29/08/2012,96,897.0,126.0,196.0,91.0,112.0,37.0,3.0,10.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,58.0,4.0,7.0,0.6135430916552668,0.6331658291457286,0.1219663970130678,0.364,0.5773195876288659,0.1497975708502024,0,,0
3799,1955.0,Graduation,Married,67225.0,0.0,1.0,26/11/2013,4,315.0,35.0,322.0,46.0,7.0,143.0,3.0,7.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,67.0,4.0,7.0,0.2154582763337893,0.1758793969849246,0.2003733665214685,0.184,0.0360824742268041,0.5789473684210527,0,,1
9579,1959.0,PhD,Married,33762.0,2.0,1.0,07/07/2013,61,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,4,63.0,4.0,7.0,0.0362517099863201,0.0050251256281407,0.0211574362165525,0.008,0.0,0.0647773279352226,0,,1
10872,1969.0,PhD,Married,55212.0,0.0,1.0,23/11/2012,65,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,5,4,53.0,3.0,7.0,0.7544459644322845,0.0,0.0280024891101431,0.0,0.0,0.1376518218623481,0,1.0,0
10995,1988.0,2n Cycle,Married,15716.0,1.0,0.0,12/11/2012,8,16.0,5.0,30.0,8.0,7.0,26.0,3.0,3.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,4,4,34.0,2.0,5.0,0.0109439124487004,0.0251256281407035,0.0186683260734287,0.032,0.0360824742268041,0.1052631578947368,0,,0
2154,1971.0,Graduation,Widow,30372.0,1.0,1.0,25/12/2012,33,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,6,51.0,3.0,7.0,0.0102599179206566,0.0,0.0074673304293715,0.028,0.0154639175257731,0.0283400809716599,0,,0
4098,1973.0,Graduation,Married,24639.0,1.0,1.0,28/01/2014,3,20.0,3.0,16.0,0.0,4.0,1.0,3.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,49.0,3.0,7.0,0.0136798905608755,0.0150753768844221,0.0099564405724953,0.0,0.0206185567010309,0.0040485829959514,0,,0
6720,1968.0,Master,Together,43795.0,0.0,1.0,16/10/2013,11,314.0,11.0,53.0,4.0,3.0,107.0,3.0,7.0,3.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,3,5,54.0,3.0,7.0,0.2147742818057455,0.0552763819095477,0.0329807093963907,0.016,0.0154639175257731,0.4331983805668016,0,1.0,0
2406,1949.0,Graduation,Together,54591.0,0.0,1.0,05/08/2013,63,376.0,4.0,94.0,12.0,9.0,24.0,3.0,6.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,73.0,5.0,7.0,0.2571819425444596,0.0201005025125628,0.05849408836341,0.048,0.0463917525773195,0.097165991902834,0,,0
7275,1971.0,Master,Single,33316.0,1.0,1.0,04/10/2013,34,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,2,51.0,3.0,7.0,0.0540355677154582,0.0050251256281407,0.0192906036092097,0.016,0.0206185567010309,0.048582995951417,0,,0
8687,1978.0,Graduation,Together,53172.0,0.0,1.0,06/05/2013,54,121.0,62.0,90.0,68.0,20.0,125.0,3.0,2.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,44.0,3.0,7.0,0.0827633378932968,0.3115577889447236,0.0560049782202862,0.272,0.1030927835051546,0.5060728744939271,0,,0
7527,1968.0,Master,Divorced,23748.0,1.0,0.0,21/11/2012,97,6.0,6.0,29.0,12.0,15.0,8.0,3.0,2.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,3,54.0,3.0,7.0,0.0041039671682626,0.0301507537688442,0.0180460485376477,0.048,0.0773195876288659,0.0323886639676113,0,,0
4188,1957.0,Graduation,Single,36864.0,0.0,1.0,13/08/2012,53,204.0,5.0,39.0,17.0,0.0,89.0,3.0,5.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,65.0,4.0,7.0,0.1395348837209302,0.0251256281407035,0.0242688238954573,0.068,0.0,0.3603238866396761,0,,0
10841,1975.0,PhD,Together,56559.0,0.0,1.0,25/12/2012,46,226.0,22.0,133.0,41.0,31.0,31.0,3.0,4.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,5,47.0,3.0,7.0,0.1545827633378932,0.1105527638190954,0.0827629122588674,0.164,0.1597938144329896,0.1255060728744939,0,,0
8180,1952.0,Master,Divorced,59354.0,1.0,1.0,15/11/2013,53,233.0,2.0,53.0,3.0,5.0,14.0,3.0,6.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,3,70.0,4.0,7.0,0.1593707250341997,0.0100502512562814,0.0329807093963907,0.012,0.0257731958762886,0.0566801619433198,0,,0
1071,1976.0,PhD,Divorced,70179.0,0.0,1.0,21/07/2013,10,532.0,88.0,168.0,69.0,44.0,133.0,3.0,7.0,3.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,3,46.0,3.0,7.0,0.3638850889192886,0.4422110552763819,0.104542626011201,0.276,0.2268041237113402,0.5384615384615384,0,,0
5883,1972.0,Graduation,Married,77981.0,1.0,0.0,26/05/2013,78,138.0,120.0,204.0,16.0,126.0,60.0,3.0,7.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,50.0,3.0,7.0,0.094391244870041,0.6030150753768845,0.1269446172993155,0.064,0.6494845360824743,0.242914979757085,0,,0
5237,1950.0,PhD,Single,48767.0,1.0,2.0,01/01/2014,79,28.0,1.0,21.0,3.0,0.0,10.0,3.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,2,72.0,5.0,7.0,0.0191518467852257,0.0050251256281407,0.0130678282514001,0.012,0.0,0.0404858299595141,0,,0
3645,1972.0,PhD,Single,27213.0,1.0,0.0,30/08/2012,19,19.0,3.0,26.0,10.0,9.0,3.0,3.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,2,50.0,3.0,7.0,0.0129958960328317,0.0150753768844221,0.0161792159303049,0.04,0.0463917525773195,0.0121457489878542,0,,0
2793,1976.0,PhD,Divorced,70179.0,0.0,1.0,21/07/2013,10,532.0,88.0,168.0,69.0,44.0,133.0,3.0,7.0,3.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,3,46.0,3.0,7.0,0.3638850889192886,0.4422110552763819,0.104542626011201,0.276,0.2268041237113402,0.5384615384615384,0,,0
7004,1984.0,Graduation,Single,11012.0,1.0,0.0,16/03/2013,82,24.0,3.0,26.0,7.0,1.0,23.0,3.0,3.0,1.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,38.0,2.0,3.0,0.0164158686730506,0.0150753768844221,0.0161792159303049,0.028,0.0051546391752577,0.0931174089068826,0,1.0,0
9977,1973.0,Graduation,Divorced,78901.0,0.0,1.0,17/09/2013,99,321.0,11.0,309.0,33.0,26.0,34.0,3.0,9.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,3,49.0,3.0,7.0,0.2195622435020519,0.0552763819095477,0.1922837585563161,0.132,0.134020618556701,0.1376518218623481,0,,0
4186,1950.0,Graduation,Together,34026.0,1.0,1.0,05/08/2013,11,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,72.0,5.0,7.0,0.0123119015047879,0.0301507537688442,0.0093341630367143,0.048,0.0412371134020618,0.068825910931174,0,,0
1328,1982.0,2n Cycle,Married,57937.0,0.0,1.0,16/02/2014,56,261.0,42.0,144.0,55.0,48.0,133.0,3.0,4.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,4,40.0,2.0,7.0,0.1785225718194254,0.2110552763819095,0.089607965152458,0.22,0.2474226804123711,0.5384615384615384,0,,0
4096,1968.0,Master,Divorced,41335.0,1.0,0.0,26/12/2013,24,112.0,19.0,21.0,16.0,14.0,5.0,3.0,4.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,3,54.0,3.0,7.0,0.0766073871409028,0.0954773869346733,0.0130678282514001,0.064,0.0721649484536082,0.020242914979757,0,,0
10299,1969.0,PhD,Single,48240.0,0.0,0.0,09/11/2012,73,389.0,91.0,248.0,64.0,49.0,41.0,3.0,6.0,3.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,2,53.0,3.0,7.0,0.2660738714090287,0.457286432160804,0.1543248288736776,0.256,0.2525773195876288,0.1659919028340081,0,,0
2262,1965.0,Master,Together,45143.0,0.0,1.0,26/08/2013,74,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,5,57.0,4.0,7.0,0.1381668946648426,0.0251256281407035,0.0460485376477909,0.044,0.0257731958762886,0.0566801619433198,0,,0
9697,1951.0,Graduation,Married,53790.0,0.0,2.0,06/03/2014,86,335.0,42.0,127.0,28.0,5.0,5.0,3.0,7.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,71.0,5.0,7.0,0.2291381668946648,0.2110552763819095,0.0790292470441817,0.112,0.0257731958762886,0.020242914979757,0,,0
5748,1965.0,Graduation,Married,59754.0,0.0,1.0,01/12/2012,96,115.0,27.0,44.0,4.0,146.0,139.0,3.0,5.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,57.0,4.0,7.0,0.0786593707250342,0.135678391959799,0.0273802115743621,0.016,0.7525773195876289,0.562753036437247,0,,0
7300,1952.0,Graduation,,69142.0,0.0,1.0,29/06/2014,50,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,70.0,4.0,7.0,0.3064295485636115,0.0201005025125628,0.0211574362165525,0.024,0.0206185567010309,0.1578947368421052,0,1.0,0
3308,1952.0,Graduation,Married,35704.0,1.0,1.0,03/01/2014,54,30.0,9.0,12.0,2.0,11.0,30.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,70.0,4.0,7.0,0.0205198358413132,0.0452261306532663,0.0074673304293715,0.008,0.056701030927835,0.1214574898785425,0,,0
3635,1962.0,PhD,Single,52597.0,0.0,1.0,07/05/2014,69,492.0,0.0,37.0,7.0,0.0,42.0,3.0,6.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,2,60.0,4.0,7.0,0.3365253077975376,0.0,0.0230242688238954,0.028,0.0,0.1700404858299595,0,,0
11188,1957.0,Graduation,Together,26091.0,1.0,0.0,25/02/2014,84,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,65.0,4.0,7.0,0.0102599179206566,0.050251256281407,0.0118232731798382,0.032,0.0876288659793814,0.0809716599190283,0,,0
5835,1976.0,PhD,Divorced,14849.0,1.0,0.0,02/07/2013,39,21.0,2.0,28.0,3.0,2.0,9.0,3.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,3,46.0,3.0,5.0,0.0143638850889192,0.0100502512562814,0.0174237710018668,0.012,0.0103092783505154,0.0364372469635627,0,,0
3469,1977.0,PhD,Divorced,34487.0,1.0,1.0,06/09/2012,94,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,3,45.0,3.0,7.0,0.0129958960328317,0.0904522613065326,0.0205351586807716,0.096,0.0051546391752577,0.0323886639676113,0,,0
6357,1959.0,2n Cycle,Divorced,59052.0,0.0,1.0,17/11/2013,29,230.0,35.0,75.0,63.0,57.0,31.0,3.0,7.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,3,63.0,4.0,7.0,0.1573187414500684,0.1758793969849246,0.0466708151835718,0.252,0.2938144329896907,0.1255060728744939,0,,0
2453,1960.0,Graduation,Together,62807.0,0.0,1.0,31/08/2012,83,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,62.0,4.0,7.0,0.359781121751026,0.1407035175879397,0.0840074673304293,0.04,0.1082474226804123,0.4008097165991903,0,,0
1829,1961.0,PhD,Divorced,54959.0,0.0,1.0,19/01/2013,55,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,5,3,61.0,4.0,7.0,0.7852257181942545,0.0,0.0373366521468574,0.0,0.0,0.097165991902834,0,1.0,0
9909,1996.0,2n Cycle,,7500.0,0.0,0.0,09/11/2012,24,3.0,18.0,14.0,15.0,22.0,50.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,4,26.0,1.0,2.0,0.0020519835841313,0.0904522613065326,0.0087118855009334,0.06,0.1134020618556701,0.2024291497975708,0,,0
221,1955.0,Graduation,Married,48726.0,0.0,1.0,27/04/2013,90,138.0,3.0,38.0,4.0,0.0,59.0,3.0,3.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,67.0,4.0,7.0,0.094391244870041,0.0150753768844221,0.0236465463596764,0.016,0.0,0.2388663967611336,0,,0
10307,1956.0,Graduation,Married,50387.0,0.0,2.0,31/08/2013,91,369.0,9.0,87.0,12.0,14.0,34.0,3.0,6.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,66.0,4.0,7.0,0.2523939808481532,0.0452261306532663,0.0541381456129433,0.048,0.0721649484536082,0.1376518218623481,0,,0
10260,1965.0,Master,Together,45143.0,0.0,1.0,26/08/2013,74,202.0,5.0,74.0,11.0,5.0,14.0,3.0,6.0,1.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,5,57.0,4.0,7.0,0.1381668946648426,0.0251256281407035,0.0460485376477909,0.044,0.0257731958762886,0.0566801619433198,0,,0
7011,1973.0,Graduation,Married,33471.0,1.0,0.0,12/10/2012,47,43.0,2.0,27.0,0.0,9.0,12.0,3.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,49.0,3.0,7.0,0.0294117647058823,0.0100502512562814,0.0168014934660858,0.0,0.0463917525773195,0.048582995951417,0,,0
10177,1954.0,Graduation,Divorced,72071.0,0.0,1.0,14/02/2013,4,531.0,69.0,300.0,150.0,138.0,150.0,3.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,3,68.0,4.0,7.0,0.3632010943912448,0.3467336683417085,0.1866832607342874,0.6,0.711340206185567,0.6072874493927125,0,,1
2118,1964.0,2n Cycle,Married,62905.0,0.0,1.0,10/09/2013,68,166.0,75.0,96.0,119.0,107.0,59.0,3.0,7.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4,4,58.0,4.0,7.0,0.1135430916552667,0.3768844221105528,0.059738643434972,0.476,0.5515463917525774,0.2388663967611336,0,,0
9668,1971.0,Graduation,Married,18793.0,1.0,0.0,12/01/2013,14,4.0,16.0,20.0,0.0,17.0,20.0,3.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,51.0,3.0,6.0,0.0027359781121751,0.0804020100502512,0.0124455507156191,0.0,0.0876288659793814,0.0809716599190283,0,,0
9500,1959.0,Graduation,Married,58113.0,0.0,1.0,25/01/2013,66,221.0,104.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,2,4,63.0,4.0,7.0,0.1511627906976744,0.5226130653266332,0.1051649035469819,0.408,0.4020618556701031,0.340080971659919,0,,0
5287,1973.0,Graduation,Married,34961.0,1.0,0.0,19/06/2014,77,45.0,2.0,73.5,4.0,1.0,1.0,3.0,3.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,49.0,3.0,7.0,0.0307797537619699,0.0100502512562814,0.0457373988799004,0.016,0.0051546391752577,0.0040485829959514,0,,0
332,1957.0,Graduation,Married,47743.0,0.0,1.0,22/03/2013,56,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,65.0,4.0,7.0,0.1354309165526676,0.0100502512562814,0.0267579340385812,0.0,0.0618556701030927,0.0809716599190283,0,1.0,0
3571,1961.0,PhD,Together,63342.0,0.0,1.0,16/10/2012,48,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,5,5,61.0,4.0,7.0,0.627906976744186,0.1055276381909547,0.073428749222153,0.052,0.0515463917525773,0.0850202429149797,0,1.0,1
6387,1976.0,PhD,Together,52190.0,1.0,1.0,08/05/2014,39,42.0,0.0,17.0,0.0,0.0,18.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,5,46.0,3.0,7.0,0.0287277701778385,0.0,0.0105787181082762,0.0,0.0,0.0728744939271255,0,1.0,0
3807,1955.0,Graduation,Together,59925.0,0.0,1.0,30/11/2012,83,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,67.0,4.0,7.0,0.3235294117647059,0.1055276381909547,0.1095208462974486,0.076,0.1082474226804123,0.2267206477732793,0,,0
2937,1974.0,PhD,Single,68352.0,0.0,1.0,28/08/2013,47,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,2,48.0,3.0,7.0,0.4199726402188782,0.0804020100502512,0.0821406347230865,0.172,0.1701030927835051,0.1336032388663967,0,,0
8799,1984.0,PhD,Married,38175.0,1.0,0.0,23/09/2013,6,70.0,6.0,69.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,4,38.0,2.0,7.0,0.0478796169630642,0.0301507537688442,0.0429371499688861,0.008,0.0154639175257731,0.0121457489878542,0,,0
1717,1988.0,Graduation,Single,39747.0,1.0,0.0,13/04/2014,43,80.0,15.0,93.0,20.0,13.0,52.0,3.0,5.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,34.0,2.0,7.0,0.054719562243502,0.0753768844221105,0.0578718108276291,0.08,0.0670103092783505,0.2105263157894736,0,,0
