ID,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Response,Age_Bin,Income_min_max,Income_Bin,Revenue_upd,Cost_Contact_upd,Complain_upd,Num_Web_Visits_upd,Age_upd,Age_norm_upd,Mnt_Meat_min_max_upd,Mnt_Fruits_min_max_upd,Mnt_sweet_min_max_upd,Mnt_Wines_min_max_upd,Mnt_Gold_Products_min_max_upd,Mnt_Fish_min_max_upd
10092,Graduation,Divorced,70044.0,0.0,1.0,18/02/2013,46,1073.0,0.0,250.0,153.0,14.0,14.0,4.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.10273770708759941,0.0,11.0,3.0,0.0,10.0,68.0,1.2608924288662997,0.0,0.7186872069658405,0.14443155452436196,0.5907335907335908,0.053231939163498096,0.03867403314917127
3598,Graduation,Married,62710.0,0.0,1.0,23/05/2013,53,441.0,35.0,83.0,7.0,29.0,11.0,4.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.09170807416052071,0.0,11.0,3.0,0.0,8.0,50.0,-0.24742787065665187,0.17587939698492464,0.2953784326858674,0.047563805104408344,0.02702702702702703,0.11026615969581749,0.03038674033149171
4200,Master,Married,44159.0,1.0,0.0,17/06/2014,85,167.0,2.0,62.0,24.0,13.0,7.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06380914854963485,0.0,11.0,3.0,0.0,10.0,52.0,-0.0798367262652128,0.010050251256281407,0.11185532484929671,0.03538283062645012,0.09266409266409267,0.049429657794676805,0.019337016574585635
7987,Graduation,Married,65747.0,0.0,1.0,07/03/2014,96,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.09627543101892513,0.0,11.0,3.0,0.0,12.0,53.0,0.003958845930506725,0.08542713567839195,0.231748158070998,0.027262180974477957,0.0888030888030888,0.049429657794676805,0.03591160220994475
7514,2n Cycle,Together,54342.0,1.0,1.0,03/07/2013,74,84.0,10.0,34.0,11.0,10.0,28.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.07912340435771262,0.0,11.0,3.0,0.0,12.0,66.0,1.0933012844748606,0.05025125628140704,0.05626255860683188,0.0191415313225058,0.04247104247104247,0.03802281368821293,0.07734806629834254
8233,Master,Widow,64866.0,0.0,1.0,26/01/2014,9,508.0,5.0,21.0,7.0,5.0,10.0,4.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.09495049147587135,0.0,11.0,3.0,0.0,10.0,72.0,1.5960747176491779,0.02512562814070352,0.34025452109845944,0.01160092807424594,0.02702702702702703,0.019011406844106463,0.027624309392265192
8036,2n Cycle,Together,26850.0,1.0,1.0,18/04/2014,10,31.0,1.0,13.0,7.0,2.0,9.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.03777807187458643,0.0,11.0,3.0,0.0,8.0,51.0,-0.16363229846093233,0.005025125628140704,0.020763563295378432,0.0069605568445475635,0.02702702702702703,0.0076045627376425855,0.024861878453038673
738,2n Cycle,Single,42395.0,1.0,1.0,04/04/2014,35,48.0,13.0,57.0,24.0,15.0,25.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.061156261655257046,0.0,11.0,3.0,0.0,14.0,41.0,-1.0015880204181276,0.06532663316582915,0.032150033489618215,0.03248259860788863,0.09266409266409267,0.057034220532319393,0.06906077348066297
7349,Basic,Together,9722.0,1.0,0.0,02/10/2012,7,6.0,17.0,16.0,6.0,16.0,42.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0120192018479974,0.0,11.0,3.0,0.0,16.0,49.0,-0.3312234428523714,0.08542713567839195,0.004018754186202277,0.008700696055684454,0.02316602316602317,0.060836501901140684,0.11602209944751381
849,Master,Together,56129.0,0.0,1.0,20/06/2013,65,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.08181088104719852,0.0,11.0,3.0,0.0,8.0,69.0,1.3446880010620192,0.24120603015075376,0.2143335565974548,0.0765661252900232,0.15057915057915058,0.2737642585551331,0.13259668508287292
3076,Graduation,Together,66653.0,1.0,1.0,07/09/2012,18,452.0,18.0,102.0,16.0,18.0,6.0,4.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.09763796816535726,0.0,11.0,3.0,0.0,6.0,47.0,-0.49881458724381045,0.09045226130653267,0.30274614869390487,0.058584686774941996,0.06177606177606178,0.06844106463878327,0.016574585635359115
405,Graduation,Divorced,41638.0,0.0,1.0,13/02/2013,68,315.0,0.0,31.0,4.0,0.0,91.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.06001780622496,0.0,11.0,3.0,0.0,16.0,58.0,0.42293670690910434,0.0,0.21098459477561954,0.01740139211136891,0.015444015444015444,0.0,0.25138121546961323
7646,Graduation,Single,64449.0,1.0,0.0,18/02/2014,70,218.0,63.0,282.0,137.0,35.0,70.0,4.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.09432336345152015,0.0,11.0,3.0,0.0,8.0,33.0,-1.6719525979838838,0.3165829145728643,0.14601473543201607,0.16299303944315546,0.528957528957529,0.13307984790874525,0.19337016574585636
4554,Graduation,Together,47009.0,0.0,1.0,01/10/2013,89,171.0,45.0,73.0,59.0,10.0,90.0,4.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06809527533476906,0.0,11.0,3.0,0.0,8.0,57.0,0.33914113471338486,0.22613065326633167,0.1145344943067649,0.04176334106728538,0.22779922779922782,0.03802281368821293,0.24861878453038672
5320,Master,Divorced,44051.0,1.0,1.0,29/01/2013,20,79.0,7.0,58.0,6.0,3.0,18.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0636467269030403,0.0,11.0,3.0,0.0,12.0,49.0,-0.3312234428523714,0.035175879396984924,0.05291359678499665,0.03306264501160093,0.02316602316602317,0.011406844106463879,0.049723756906077346
1351,Master,Together,58656.0,0.0,1.0,20/09/2012,25,962.0,12.0,194.0,16.0,24.0,12.0,4.0,7.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,0,3.0,0.08561124679668419,0.0,11.0,3.0,0.0,12.0,66.0,1.0933012844748606,0.06030150753768844,0.6443402545210984,0.11194895591647332,0.06177606177606178,0.09125475285171103,0.03314917127071823
182,PhD,Together,44124.0,0.0,1.0,11/05/2013,62,284.0,0.0,55.0,0.0,6.0,52.0,4.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.06375651190490514,0.0,11.0,3.0,0.0,16.0,76.0,1.931257006432056,0.0,0.1902210314802411,0.03132250580046403,0.0,0.022813688212927757,0.143646408839779
2980,Master,Single,8820.0,1.0,1.0,22/03/2013,52,12.0,0.0,13.0,4.0,2.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.010662680318105801,0.0,11.0,3.0,0.0,16.0,70.0,1.4284835732577388,0.0,0.008037508372404554,0.0069605568445475635,0.015444015444015444,0.0076045627376425855,0.011049723756906077
3856,Graduation,Together,63381.0,0.0,1.0,05/10/2012,78,571.0,50.0,142.0,33.0,50.0,159.0,4.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.09271719383519617,0.0,11.0,3.0,0.0,4.0,62.0,0.7581189956919825,0.25125628140703515,0.3824514400535834,0.08178654292343386,0.1274131274131274,0.19011406844106463,0.43922651933701656
5346,2n Cycle,Married,23559.0,1.0,0.0,03/07/2013,87,25.0,5.0,19.0,7.0,0.0,23.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.032828723365857765,0.0,11.0,3.0,0.0,14.0,49.0,-0.3312234428523714,0.02512562814070352,0.016744809109176154,0.010440835266821345,0.02702702702702703,0.0,0.06353591160220995
5313,Master,Married,38196.0,1.0,1.0,18/04/2014,20,30.0,0.0,11.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.05484136819182598,0.0,11.0,3.0,0.0,10.0,51.0,-0.16363229846093233,0.0,0.020093770931011386,0.00580046403712297,0.0,0.0,0.008287292817679558
6466,PhD,Married,57236.0,1.0,1.0,12/03/2014,22,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.08347570292479276,0.0,11.0,3.0,0.0,6.0,57.0,0.33914113471338486,0.0,0.07032819825853985,0.004640371229698376,0.007722007722007722,0.0038022813688212928,0.011049723756906077
2371,Graduation,Married,51983.0,1.0,1.0,13/04/2013,22,39.0,1.0,22.0,3.0,4.0,12.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,11.0,3.0,0.0,14.0,50.0,-0.24742787065665187,0.005025125628140704,0.026121902210314803,0.012180974477958236,0.011583011583011584,0.015209125475285171,0.03314917127071823
3267,Master,Together,57288.0,0.0,1.0,25/06/2014,27,527.0,0.0,21.0,0.0,0.0,60.0,3.0,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.08355390593981978,0.0,11.0,3.0,0.0,12.0,59.0,0.5067322791048239,0.0,0.35298057602143335,0.01160092807424594,0.0,0.0,0.16574585635359115
898,Graduation,Married,23477.0,1.0,0.0,21/10/2013,39,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.03270540322677671,0.0,11.0,3.0,0.0,16.0,36.0,-1.4205658813967252,0.07537688442211056,0.025452109845947757,0.03074245939675174,0.011583011583011584,0.030418250950570342,0.08011049723756905
3570,PhD,Together,42731.0,1.0,0.0,21/10/2013,64,159.0,2.0,51.0,6.0,2.0,24.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.061661573444662346,0.0,11.0,3.0,0.0,10.0,53.0,0.003958845930506725,0.010050251256281407,0.10649698593436034,0.029002320185614848,0.02316602316602317,0.0076045627376425855,0.06629834254143646
8159,Graduation,Married,51287.0,1.0,1.0,01/04/2014,10,117.0,0.0,22.0,13.0,0.0,30.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.07452897722487578,0.0,11.0,3.0,0.0,14.0,54.0,0.08775441812622625,0.0,0.0783657066309444,0.012180974477958236,0.0501930501930502,0.0,0.08287292817679558
9336,PhD,Widow,62187.0,0.0,1.0,22/03/2014,38,512.0,0.0,83.0,0.0,0.0,41.0,3.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0909215322978452,0.0,11.0,3.0,0.0,8.0,53.0,3.442969e-16,0.0,0.34293369055592765,0.047563805104408344,0.0,0.0,0.11325966850828728
6384,Graduation,Divorced,71022.0,0.0,1.0,11/02/2014,30,909.0,12.0,278.0,0.0,12.0,242.0,3.0,5.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.10420852533176125,0.0,11.0,3.0,0.0,16.0,44.0,-0.7502013038309691,0.06030150753768844,0.6088412592096449,0.16067285382830626,0.0,0.045627376425855515,0.6685082872928176
7254,Graduation,Together,38361.0,1.0,0.0,27/12/2013,74,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.055089512374123226,0.0,11.0,3.0,0.0,14.0,53.0,0.003958845930506725,0.0,0.026121902210314803,0.03190255220417633,0.07722007722007722,0.030418250950570342,0.03867403314917127
8523,Graduation,Married,19329.0,1.0,0.0,14/12/2013,39,24.0,1.0,16.0,12.0,2.0,5.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.02646720887423752,0.0,11.0,3.0,0.0,16.0,54.0,0.08775441812622625,0.005025125628140704,0.016075016744809108,0.008700696055684454,0.04633204633204634,0.0076045627376425855,0.013812154696132596
1118,Master,Married,50965.0,0.0,1.0,20/02/2013,87,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.07404472009336237,0.0,11.0,3.0,0.0,16.0,66.0,1.0933012844748606,0.06532663316582915,0.3643670462156731,0.048723897911832945,0.03088803088803089,0.022813688212927757,0.08011049723756905
368,Graduation,Married,51983.0,0.0,1.0,29/11/2012,61,91.0,65.0,52.0,10.0,44.0,28.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,11.0,3.0,0.0,10.0,48.0,-0.4150190150480909,0.32663316582914576,0.0609511051574012,0.029582366589327145,0.03861003861003861,0.16730038022813687,0.07734806629834254
1204,PhD,Married,67536.0,0.0,1.0,22/05/2013,45,1253.0,0.0,447.0,23.0,71.0,35.0,3.0,11.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,0,2.0,0.0989659155166813,0.0,11.0,3.0,0.0,16.0,52.0,-0.0798367262652128,0.0,0.8392498325519089,0.25870069605568446,0.0888030888030888,0.26996197718631176,0.09668508287292818
67,Master,Single,46423.0,1.0,1.0,18/09/2013,6,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06721398751158006,0.0,11.0,3.0,0.0,14.0,50.0,-0.24742787065665187,0.0,0.04554588077695914,0.008700696055684454,0.0,0.0,0.022099447513812154
6730,Graduation,Married,38998.0,1.0,1.0,03/11/2012,92,34.0,1.0,14.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.056047499308204095,0.0,11.0,3.0,1.0,16.0,68.0,1.2608924288662997,0.005025125628140704,0.02277294038847957,0.0075406032482598605,0.0,0.0,0.013812154696132596
3321,PhD,Together,56575.0,0.0,2.0,05/05/2013,42,421.0,5.0,90.0,0.0,16.0,10.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.08248162229146865,0.0,11.0,3.0,0.0,10.0,55.0,0.1715499903219458,0.02512562814070352,0.28198258539852644,0.05162412993039443,0.0,0.060836501901140684,0.027624309392265192
3483,Graduation,Married,48192.0,0.0,0.0,06/04/2013,76,1039.0,43.0,204.0,153.0,58.0,29.0,3.0,2.0,8.0,12.0,0.0,1.0,0.0,1.0,1.0,1,3.0,0.06987439392663354,0.0,11.0,3.0,0.0,16.0,64.0,0.9257101400834216,0.21608040201005024,0.695914266577361,0.11774941995359628,0.5907335907335908,0.22053231939163498,0.08011049723756905
6379,Master,Widow,47570.0,1.0,1.0,29/05/2013,3,67.0,1.0,20.0,0.0,2.0,31.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.06893896555457969,0.0,11.0,3.0,0.0,14.0,53.0,3.442969e-16,0.005025125628140704,0.044876088412592094,0.011020881670533642,0.0,0.0076045627376425855,0.0856353591160221
8783,Graduation,Married,57045.0,0.0,1.0,08/09/2012,40,296.0,13.0,104.0,11.0,13.0,17.0,3.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.08318845723498201,0.0,11.0,3.0,0.0,6.0,72.0,1.5960747176491779,0.06532663316582915,0.19825853985264566,0.05974477958236658,0.04247104247104247,0.049429657794676805,0.04696132596685083
3623,Graduation,Together,21675.0,1.0,0.0,11/06/2014,55,4.0,0.0,16.0,17.0,4.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.02999536797526379,0.0,11.0,3.0,0.0,14.0,46.0,-0.58261015943953,0.0,0.0026791694574681848,0.008700696055684454,0.06563706563706564,0.015209125475285171,0.011049723756906077
5794,PhD,Married,46374.0,0.0,1.0,17/03/2014,1,408.0,0.0,21.0,0.0,0.0,17.0,3.0,7.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,1,2.0,0.06714029620895845,0.0,11.0,3.0,0.0,16.0,48.0,-0.4150190150480909,0.0,0.2732752846617548,0.01160092807424594,0.0,0.0,0.04696132596685083
4370,Graduation,Together,43482.0,2.0,1.0,13/11/2013,83,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06279100545014858,0.0,11.0,3.0,0.0,12.0,56.0,0.2553455625176653,0.005025125628140704,0.01205626255860683,0.017981438515081206,0.02316602316602317,0.011406844106463879,0.07734806629834254
8625,Graduation,Married,17649.0,1.0,0.0,12/11/2013,70,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.023940649927211042,0.0,11.0,3.0,0.0,16.0,46.0,-0.58261015943953,0.005025125628140704,0.010046885465505693,0.012761020881670533,0.0,0.019011406844106463,0.0027624309392265192
10967,Graduation,Divorced,33378.0,1.0,1.0,06/02/2013,38,33.0,6.0,40.0,3.0,7.0,10.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04759555806874646,0.0,11.0,3.0,0.0,14.0,59.0,0.5067322791048239,0.03015075376884422,0.022103148024112524,0.02262180974477958,0.011583011583011584,0.026615969581749048,0.027624309392265192
4042,Graduation,Divorced,43300.0,0.0,1.0,13/10/2012,87,91.0,3.0,52.0,2.0,1.0,31.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.06251729489755405,0.0,11.0,3.0,0.0,16.0,51.0,-0.16363229846093233,0.01507537688442211,0.0609511051574012,0.029582366589327145,0.007722007722007722,0.0038022813688212928,0.0856353591160221
5063,Graduation,Single,28769.0,1.0,0.0,18/12/2012,76,41.0,5.0,129.0,10.0,3.0,3.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04066406390991013,0.0,11.0,3.0,0.0,18.0,45.0,-0.6664057316352495,0.02512562814070352,0.027461486939048894,0.07424593967517401,0.03861003861003861,0.011406844106463879,0.008287292817679558
3798,Graduation,Married,41120.0,1.0,1.0,06/11/2013,80,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.059238783882960167,0.0,11.0,3.0,0.0,12.0,54.0,0.08775441812622625,0.010050251256281407,0.016075016744809108,0.012761020881670533,0.0,0.030418250950570342,0.06629834254143646
1052,Graduation,Married,56796.0,0.0,1.0,16/02/2013,24,656.0,38.0,161.0,62.0,47.0,37.0,3.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.08281398510533344,0.0,11.0,3.0,0.0,14.0,53.0,0.003958845930506725,0.19095477386934673,0.4393837910247823,0.09280742459396751,0.23938223938223938,0.17870722433460076,0.1022099447513812
4227,Master,Together,32889.0,1.0,1.0,06/09/2013,78,28.0,0.0,13.0,4.0,2.0,8.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04686014894666554,0.0,11.0,3.0,0.0,10.0,54.0,0.08775441812622625,0.0,0.018754186202277295,0.0069605568445475635,0.015444015444015444,0.0076045627376425855,0.022099447513812154
9166,Graduation,Married,63967.0,0.0,1.0,09/08/2013,57,387.0,84.0,141.0,73.0,35.0,162.0,3.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.09359848165838516,0.0,11.0,3.0,0.0,4.0,54.0,0.08775441812622625,0.4221105527638191,0.2592096450100469,0.08120649651972157,0.28185328185328185,0.13307984790874525,0.4475138121546961
6205,Master,Single,32557.0,1.0,0.0,24/02/2014,13,34.0,3.0,29.0,0.0,4.0,10.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.04636085277380079,0.0,11.0,3.0,0.0,10.0,55.0,0.1715499903219458,0.01507537688442211,0.02277294038847957,0.016241299303944315,0.0,0.015209125475285171,0.027624309392265192
1184,PhD,Divorced,69674.0,0.0,2.0,22/05/2013,46,554.0,41.0,215.0,11.0,0.0,24.0,3.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.10218126255759953,0.0,11.0,3.0,0.0,10.0,54.0,0.08775441812622625,0.20603015075376885,0.37106496985934356,0.12412993039443154,0.04247104247104247,0.0,0.06629834254143646
4988,PhD,Married,34469.0,1.0,1.0,04/05/2014,58,19.0,6.0,20.0,0.0,5.0,12.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.049236317480178544,0.0,11.0,3.0,0.0,8.0,74.0,1.763665862040617,0.03015075376884422,0.012726054922973878,0.011020881670533642,0.0,0.019011406844106463,0.03314917127071823
8334,Master,Single,33316.0,1.0,1.0,04/10/2013,34,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.04750231601236811,0.0,11.0,3.0,0.0,12.0,51.0,-0.16363229846093233,0.005025125628140704,0.05291359678499665,0.01740139211136891,0.015444015444015444,0.015209125475285171,0.03314917127071823
10755,2n Cycle,,51983.0,1.0,0.0,02/09/2013,76,6.0,3.0,14.0,15.0,7.0,36.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,11.0,3.0,0.0,14.0,46.0,-0.58261015943953,0.01507537688442211,0.004018754186202277,0.0075406032482598605,0.05791505791505792,0.026615969581749048,0.09944751381215469
9736,Graduation,Married,41850.0,1.0,1.0,24/12/2012,51,53.0,5.0,19.0,2.0,13.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.06033663390160858,0.0,11.0,3.0,0.0,16.0,42.0,-0.9177924482224081,0.02512562814070352,0.035498995311453445,0.010440835266821345,0.007722007722007722,0.049429657794676805,0.011049723756906077
425,Graduation,Married,55357.0,2.0,0.0,19/02/2013,66,374.0,64.0,116.0,84.0,25.0,64.0,3.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.08064986705487445,0.0,11.0,3.0,0.0,10.0,37.0,-1.3367703092010057,0.32160804020100503,0.2505023442732753,0.06670533642691415,0.32432432432432434,0.09505703422053231,0.17679558011049723
2429,Graduation,Divorced,72071.0,0.0,1.0,14/02/2013,4,531.0,69.0,300.0,150.0,138.0,150.0,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.10578612076951767,0.0,11.0,3.0,0.0,4.0,68.0,1.2608924288662997,0.34673366834170855,0.3556597454789015,0.1734338747099768,0.5791505791505792,0.5247148288973384,0.4143646408839779
3409,Graduation,Single,36108.0,1.0,0.0,15/10/2013,68,141.0,8.0,129.0,3.0,11.0,47.0,3.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.051701216357664496,0.0,11.0,3.0,0.0,18.0,38.0,-1.2529747370052862,0.04020100502512563,0.09444072337575352,0.07424593967517401,0.011583011583011584,0.04182509505703422,0.1298342541436464
4286,PhD,Single,57642.0,0.0,1.0,09/01/2014,24,580.0,6.0,58.0,8.0,0.0,27.0,3.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0840862880036575,0.0,11.0,3.0,0.0,8.0,52.0,-0.0798367262652128,0.03015075376884422,0.3884795713328868,0.03306264501160093,0.03088803088803089,0.0,0.07458563535911603
4356,Graduation,Together,71819.0,0.0,1.0,28/08/2013,70,1224.0,28.0,140.0,0.0,14.0,168.0,3.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0,2.0,0.10540713692746369,0.0,11.0,3.0,0.0,12.0,51.0,-0.16363229846093233,0.1407035175879397,0.8198258539852645,0.08062645011600927,0.0,0.053231939163498096,0.46408839779005523
6197,PhD,Single,27238.0,1.0,1.0,20/04/2013,39,37.0,0.0,17.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.03836158667901873,0.0,11.0,3.0,0.0,18.0,60.0,0.5905278513005434,0.0,0.024782317481580707,0.009280742459396751,0.0,0.0,0.008287292817679558
5283,PhD,Single,42473.0,1.0,1.0,17/02/2014,72,93.0,1.0,21.0,0.0,4.0,25.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.061273566177797556,0.0,11.0,3.0,0.0,10.0,46.0,-0.58261015943953,0.005025125628140704,0.06229068988613529,0.01160092807424594,0.0,0.015209125475285171,0.06906077348066297
6504,2n Cycle,Together,19789.0,1.0,0.0,20/11/2013,24,2.0,5.0,9.0,28.0,6.0,28.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.027159004776399532,0.0,11.0,3.0,0.0,10.0,47.0,-0.49881458724381045,0.02512562814070352,0.0013395847287340924,0.004640371229698376,0.10810810810810811,0.022813688212927757,0.07734806629834254
9988,Master,Single,70379.0,0.0,1.0,03/03/2013,84,553.0,25.0,142.0,65.0,67.0,8.0,3.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.10324151497286957,0.0,11.0,3.0,0.0,8.0,46.0,-0.58261015943953,0.12562814070351758,0.3703951774949765,0.08178654292343386,0.25096525096525096,0.25475285171102663,0.022099447513812154
9576,PhD,Together,32313.0,1.0,0.0,11/02/2013,60,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.04599390016482789,0.0,11.0,3.0,0.0,18.0,40.0,-1.085383592613847,0.020100502512562814,0.05760214333556597,0.03190255220417633,0.007722007722007722,0.015209125475285171,0.019337016574585635
9491,Graduation,Together,23976.0,1.0,0.0,27/12/2013,68,14.0,1.0,21.0,2.0,3.0,25.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.033455851390208985,0.0,11.0,3.0,0.0,14.0,38.0,-1.2529747370052862,0.005025125628140704,0.009377093101138647,0.01160092807424594,0.007722007722007722,0.011406844106463879,0.06906077348066297
1087,Master,Together,22669.0,1.0,0.0,22/05/2013,30,16.0,14.0,36.0,37.0,22.0,48.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.031490248685587786,0.0,11.0,3.0,0.0,18.0,47.0,-0.49881458724381045,0.07035175879396985,0.010716677829872739,0.020301624129930394,0.14285714285714285,0.08365019011406843,0.13259668508287292
4697,Master,Divorced,35416.0,0.0,0.0,13/06/2013,62,248.0,3.0,81.0,4.0,3.0,51.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.05066051469615121,0.0,11.0,3.0,0.0,16.0,73.0,1.6798702898448974,0.01507537688442211,0.16610850636302746,0.04640371229698376,0.015444015444015444,0.011406844106463879,0.1408839779005525
2639,Graduation,Single,43602.0,1.0,1.0,10/01/2014,45,19.0,5.0,12.0,10.0,3.0,19.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06297147394636476,0.0,11.0,3.0,0.0,12.0,56.0,0.2553455625176653,0.02512562814070352,0.012726054922973878,0.0063805104408352666,0.03861003861003861,0.011406844106463879,0.052486187845303865
