ID,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Response,Age_Bin,Income_min_max,Income_Bin,Revenue_upd,Cost_Contact_upd,Complain_upd,Num_Web_Visits_upd,Age_upd,Age_norm_upd,Mnt_Meat_min_max_upd,Mnt_Fruits_min_max_upd,Mnt_sweet_min_max_upd,Mnt_Wines_min_max_upd,Mnt_Gold_Products_min_max_upd,Mnt_Fish_min_max_upd,Status_num,Education_num
5346,2n Cycle,Married,23559.0,1.0,0.0,03/07/2013,87,25.0,5.0,19.0,7.0,0.0,23.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0328287233658577,0.0,11.0,3.0,0.0,14.0,49.0,-0.3312234428523714,0.0251256281407035,0.0167448091091761,0.0104408352668213,0.027027027027027,0.0,0.0635359116022099,4,4
5313,Master,Married,38196.0,1.0,1.0,18/04/2014,20,30.0,0.0,11.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0548413681918259,0.0,11.0,3.0,0.0,10.0,51.0,-0.1636322984609323,0.0,0.0200937709310113,0.0058004640371229,0.0,0.0,0.0082872928176795,4,3
6466,PhD,Married,57236.0,1.0,1.0,12/03/2014,22,105.0,0.0,9.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0834757029247927,0.0,11.0,3.0,0.0,6.0,57.0,0.3391411347133848,0.0,0.0703281982585398,0.0046403712296983,0.0077220077220077,0.0038022813688212,0.011049723756906,4,5
2371,Graduation,Married,51983.0,1.0,1.0,13/04/2013,22,39.0,1.0,22.0,3.0,4.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.075577,,11.0,3.0,0.0,14.0,50.0,-0.2474278706566518,0.0050251256281407,0.0261219022103148,0.0121809744779582,0.0115830115830115,0.0152091254752851,0.0331491712707182,4,2
3267,Master,Together,57288.0,0.0,1.0,25/06/2014,27,527.0,0.0,21.0,0.0,0.0,60.0,3.0,3.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0835539059398197,0.0,11.0,3.0,0.0,12.0,59.0,0.5067322791048239,0.0,0.3529805760214333,0.0116009280742459,0.0,0.0,0.1657458563535911,5,3
898,Graduation,Married,23477.0,1.0,0.0,21/10/2013,39,38.0,15.0,54.0,3.0,8.0,29.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0327054032267767,0.0,11.0,3.0,0.0,16.0,36.0,-1.4205658813967252,0.0753768844221105,0.0254521098459477,0.0307424593967517,0.0115830115830115,0.0304182509505703,0.080110497237569,4,2
3570,PhD,Together,42731.0,1.0,0.0,21/10/2013,64,159.0,2.0,51.0,6.0,2.0,24.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0616615734446623,0.0,11.0,3.0,0.0,10.0,53.0,0.0039588459305067,0.0100502512562814,0.1064969859343603,0.0290023201856148,0.0231660231660231,0.0076045627376425,0.0662983425414364,5,5
8159,Graduation,Married,51287.0,1.0,1.0,01/04/2014,10,117.0,0.0,22.0,13.0,0.0,30.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0745289772248757,0.0,11.0,3.0,0.0,14.0,54.0,0.0877544181262262,0.0,0.0783657066309444,0.0121809744779582,0.0501930501930502,0.0,0.0828729281767955,4,2
9336,PhD,Widow,62187.0,0.0,1.0,22/03/2014,38,512.0,0.0,83.0,0.0,0.0,41.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0909215322978452,0.0,11.0,3.0,0.0,8.0,53.0,3.442969e-16,0.0,0.3429336905559276,0.0475638051044083,0.0,0.0,0.1132596685082872,6,5
6384,Graduation,Divorced,71022.0,0.0,1.0,11/02/2014,30,909.0,12.0,278.0,0.0,12.0,242.0,3.0,3.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.1042085253317612,0.0,11.0,3.0,0.0,16.0,44.0,-0.7502013038309691,0.0603015075376884,0.6088412592096449,0.1606728538283062,0.0,0.0456273764258555,0.6685082872928176,3,2
7254,Graduation,Together,38361.0,1.0,0.0,27/12/2013,74,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0550895123741232,0.0,11.0,3.0,0.0,14.0,53.0,0.0039588459305067,0.0,0.0261219022103148,0.0319025522041763,0.0772200772200772,0.0304182509505703,0.0386740331491712,5,2
8523,Graduation,Married,19329.0,1.0,0.0,14/12/2013,39,24.0,1.0,16.0,12.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0264672088742375,0.0,11.0,3.0,0.0,16.0,54.0,0.0877544181262262,0.0050251256281407,0.0160750167448091,0.0087006960556844,0.0463320463320463,0.0076045627376425,0.0138121546961325,4,2
1118,Master,Married,50965.0,0.0,1.0,20/02/2013,87,544.0,13.0,85.0,8.0,6.0,29.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0740447200933623,0.0,11.0,3.0,0.0,16.0,66.0,1.0933012844748606,0.0653266331658291,0.3643670462156731,0.0487238979118329,0.0308880308880308,0.0228136882129277,0.080110497237569,4,3
368,Graduation,Married,51983.0,0.0,1.0,29/11/2012,61,91.0,65.0,52.0,10.0,44.0,28.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.075577,,11.0,3.0,0.0,10.0,48.0,-0.4150190150480909,0.3266331658291457,0.0609511051574012,0.0295823665893271,0.0386100386100386,0.1673003802281368,0.0773480662983425,4,2
1204,PhD,Married,67536.0,0.0,1.0,22/05/2013,45,1253.0,0.0,447.0,23.0,71.0,35.0,3.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0,2.0,0.0989659155166813,0.0,11.0,3.0,0.0,16.0,52.0,-0.0798367262652128,0.0,0.8392498325519089,0.2587006960556844,0.0888030888030888,0.2699619771863117,0.0966850828729281,4,5
67,Master,Single,46423.0,1.0,1.0,18/09/2013,6,68.0,0.0,16.0,0.0,0.0,8.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.06721398751158,0.0,11.0,3.0,0.0,14.0,50.0,-0.2474278706566518,0.0,0.0455458807769591,0.0087006960556844,0.0,0.0,0.0220994475138121,2,3
6730,Graduation,Married,38998.0,1.0,1.0,03/11/2012,92,34.0,1.0,14.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.056047499308204,0.0,11.0,3.0,1.0,16.0,68.0,1.2608924288662997,0.0050251256281407,0.0227729403884795,0.0075406032482598,0.0,0.0,0.0138121546961325,4,2
3321,PhD,Together,56575.0,0.0,2.0,05/05/2013,42,421.0,5.0,90.0,0.0,16.0,10.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0824816222914686,0.0,11.0,3.0,0.0,10.0,55.0,0.1715499903219458,0.0251256281407035,0.2819825853985264,0.0516241299303944,0.0,0.0608365019011406,0.0276243093922651,5,5
3483,Graduation,Married,48192.0,0.0,0.0,06/04/2013,76,1039.0,43.0,204.0,153.0,58.0,29.0,3.0,3.0,3.0,12.0,0.0,1.0,0.0,1.0,1.0,1,3.0,0.0698743939266335,0.0,11.0,3.0,0.0,16.0,64.0,0.9257101400834216,0.2160804020100502,0.695914266577361,0.1177494199535962,0.5907335907335908,0.2205323193916349,0.080110497237569,4,2
6379,Master,Widow,47570.0,1.0,1.0,29/05/2013,3,67.0,1.0,20.0,0.0,2.0,31.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0689389655545796,0.0,11.0,3.0,0.0,14.0,53.0,3.442969e-16,0.0050251256281407,0.044876088412592,0.0110208816705336,0.0,0.0076045627376425,0.0856353591160221,6,3
8783,Graduation,Married,57045.0,0.0,1.0,08/09/2012,40,296.0,13.0,104.0,11.0,13.0,17.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.083188457234982,0.0,11.0,3.0,0.0,6.0,72.0,1.596074717649178,0.0653266331658291,0.1982585398526456,0.0597447795823665,0.0424710424710424,0.0494296577946768,0.0469613259668508,4,2
3623,Graduation,Together,21675.0,1.0,0.0,11/06/2014,55,4.0,0.0,16.0,17.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0299953679752637,0.0,11.0,3.0,0.0,14.0,46.0,-0.58261015943953,0.0,0.0026791694574681,0.0087006960556844,0.0656370656370656,0.0152091254752851,0.011049723756906,5,2
5794,PhD,Married,46374.0,0.0,1.0,17/03/2014,1,408.0,0.0,21.0,0.0,0.0,17.0,3.0,3.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,1,2.0,0.0671402962089584,0.0,11.0,3.0,0.0,16.0,48.0,-0.4150190150480909,0.0,0.2732752846617548,0.0116009280742459,0.0,0.0,0.0469613259668508,4,5
4370,Graduation,Together,43482.0,2.0,1.0,13/11/2013,83,18.0,1.0,32.0,6.0,3.0,28.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0627910054501485,0.0,11.0,3.0,0.0,12.0,56.0,0.2553455625176653,0.0050251256281407,0.0120562625586068,0.0179814385150812,0.0231660231660231,0.0114068441064638,0.0773480662983425,5,2
8625,Graduation,Married,17649.0,1.0,0.0,12/11/2013,70,15.0,1.0,23.0,0.0,5.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.023940649927211,0.0,11.0,3.0,0.0,16.0,46.0,-0.58261015943953,0.0050251256281407,0.0100468854655056,0.0127610208816705,0.0,0.0190114068441064,0.0027624309392265,4,2
10967,Graduation,Divorced,33378.0,1.0,1.0,06/02/2013,38,33.0,6.0,40.0,3.0,7.0,10.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0475955580687464,0.0,11.0,3.0,0.0,14.0,59.0,0.5067322791048239,0.0301507537688442,0.0221031480241125,0.0226218097447795,0.0115830115830115,0.026615969581749,0.0276243093922651,3,2
4042,Graduation,Divorced,43300.0,0.0,1.0,13/10/2012,87,91.0,3.0,52.0,2.0,1.0,31.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.062517294897554,0.0,11.0,3.0,0.0,16.0,51.0,-0.1636322984609323,0.0150753768844221,0.0609511051574012,0.0295823665893271,0.0077220077220077,0.0038022813688212,0.0856353591160221,3,2
5063,Graduation,Single,28769.0,1.0,0.0,18/12/2012,76,41.0,5.0,129.0,10.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0406640639099101,0.0,11.0,3.0,0.0,18.0,45.0,-0.6664057316352495,0.0251256281407035,0.0274614869390488,0.074245939675174,0.0386100386100386,0.0114068441064638,0.0082872928176795,2,2
3798,Graduation,Married,41120.0,1.0,1.0,06/11/2013,80,24.0,2.0,23.0,0.0,8.0,24.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0592387838829601,0.0,11.0,3.0,0.0,12.0,54.0,0.0877544181262262,0.0100502512562814,0.0160750167448091,0.0127610208816705,0.0,0.0304182509505703,0.0662983425414364,4,2
1052,Graduation,Married,56796.0,0.0,1.0,16/02/2013,24,656.0,38.0,161.0,62.0,47.0,37.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0828139851053334,0.0,11.0,3.0,0.0,14.0,53.0,0.0039588459305067,0.1909547738693467,0.4393837910247823,0.0928074245939675,0.2393822393822393,0.1787072243346007,0.1022099447513812,4,2
4227,Master,Together,32889.0,1.0,1.0,06/09/2013,78,28.0,0.0,13.0,4.0,2.0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0468601489466655,0.0,11.0,3.0,0.0,10.0,54.0,0.0877544181262262,0.0,0.0187541862022772,0.0069605568445475,0.0154440154440154,0.0076045627376425,0.0220994475138121,5,3
9166,Graduation,Married,63967.0,0.0,1.0,09/08/2013,57,387.0,84.0,141.0,73.0,35.0,162.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0935984816583851,0.0,11.0,3.0,0.0,4.0,54.0,0.0877544181262262,0.4221105527638191,0.2592096450100469,0.0812064965197215,0.2818532818532818,0.1330798479087452,0.4475138121546961,4,2
6205,Master,Single,32557.0,1.0,0.0,24/02/2014,13,34.0,3.0,29.0,0.0,4.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0463608527738007,0.0,11.0,3.0,0.0,10.0,55.0,0.1715499903219458,0.0150753768844221,0.0227729403884795,0.0162412993039443,0.0,0.0152091254752851,0.0276243093922651,2,3
1184,PhD,Divorced,69674.0,0.0,2.0,22/05/2013,46,554.0,41.0,215.0,11.0,0.0,24.0,3.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.1021812625575995,0.0,11.0,3.0,0.0,10.0,54.0,0.0877544181262262,0.2060301507537688,0.3710649698593435,0.1241299303944315,0.0424710424710424,0.0,0.0662983425414364,3,5
4988,PhD,Married,34469.0,1.0,1.0,04/05/2014,58,19.0,6.0,20.0,0.0,5.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0492363174801785,0.0,11.0,3.0,0.0,8.0,74.0,1.763665862040617,0.0301507537688442,0.0127260549229738,0.0110208816705336,0.0,0.0190114068441064,0.0331491712707182,4,5
8334,Master,Single,33316.0,1.0,1.0,04/10/2013,34,79.0,1.0,31.0,4.0,4.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0475023160123681,0.0,11.0,3.0,0.0,12.0,51.0,-0.1636322984609323,0.0050251256281407,0.0529135967849966,0.0174013921113689,0.0154440154440154,0.0152091254752851,0.0331491712707182,2,3
10755,2n Cycle,,51983.0,1.0,0.0,02/09/2013,76,6.0,3.0,14.0,15.0,7.0,36.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.075577,,11.0,3.0,0.0,14.0,46.0,-0.58261015943953,0.0150753768844221,0.0040187541862022,0.0075406032482598,0.0579150579150579,0.026615969581749,0.0994475138121546,0,4
9736,Graduation,Married,41850.0,1.0,1.0,24/12/2012,51,53.0,5.0,19.0,2.0,13.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0603366339016085,0.0,11.0,3.0,0.0,16.0,42.0,-0.917792448222408,0.0251256281407035,0.0354989953114534,0.0104408352668213,0.0077220077220077,0.0494296577946768,0.011049723756906,4,2
425,Graduation,Married,55357.0,2.0,0.0,19/02/2013,66,374.0,64.0,116.0,84.0,25.0,64.0,3.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0806498670548744,0.0,11.0,3.0,0.0,10.0,37.0,-1.3367703092010057,0.321608040201005,0.2505023442732753,0.0667053364269141,0.3243243243243243,0.0950570342205323,0.1767955801104972,4,2
2429,Graduation,Divorced,72071.0,0.0,1.0,14/02/2013,4,531.0,69.0,300.0,150.0,138.0,150.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.1057861207695176,0.0,11.0,3.0,0.0,4.0,68.0,1.2608924288662997,0.3467336683417085,0.3556597454789015,0.1734338747099768,0.5791505791505792,0.5247148288973384,0.4143646408839779,3,2
3409,Graduation,Single,36108.0,1.0,0.0,15/10/2013,68,141.0,8.0,129.0,3.0,11.0,47.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0517012163576644,0.0,11.0,3.0,0.0,18.0,38.0,-1.2529747370052862,0.0402010050251256,0.0944407233757535,0.074245939675174,0.0115830115830115,0.0418250950570342,0.1298342541436464,2,2
4286,PhD,Single,57642.0,0.0,1.0,09/01/2014,24,580.0,6.0,58.0,8.0,0.0,27.0,3.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0840862880036575,0.0,11.0,3.0,0.0,8.0,52.0,-0.0798367262652128,0.0301507537688442,0.3884795713328868,0.0330626450116009,0.0308880308880308,0.0,0.074585635359116,2,5
4356,Graduation,Together,71819.0,0.0,1.0,28/08/2013,70,1224.0,28.0,140.0,0.0,14.0,168.0,3.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0,2.0,0.1054071369274636,0.0,11.0,3.0,0.0,12.0,51.0,-0.1636322984609323,0.1407035175879397,0.8198258539852645,0.0806264501160092,0.0,0.053231939163498,0.4640883977900552,5,2
6197,PhD,Single,27238.0,1.0,1.0,20/04/2013,39,37.0,0.0,17.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0383615866790187,0.0,11.0,3.0,0.0,18.0,60.0,0.5905278513005434,0.0,0.0247823174815807,0.0092807424593967,0.0,0.0,0.0082872928176795,2,5
5283,PhD,Single,42473.0,1.0,1.0,17/02/2014,72,93.0,1.0,21.0,0.0,4.0,25.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0612735661777975,0.0,11.0,3.0,0.0,10.0,46.0,-0.58261015943953,0.0050251256281407,0.0622906898861352,0.0116009280742459,0.0,0.0152091254752851,0.0690607734806629,2,5
6504,2n Cycle,Together,19789.0,1.0,0.0,20/11/2013,24,2.0,5.0,9.0,28.0,6.0,28.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0271590047763995,0.0,11.0,3.0,0.0,10.0,47.0,-0.4988145872438104,0.0251256281407035,0.001339584728734,0.0046403712296983,0.1081081081081081,0.0228136882129277,0.0773480662983425,5,4
9988,Master,Single,70379.0,0.0,1.0,03/03/2013,84,553.0,25.0,142.0,65.0,67.0,8.0,3.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.1032415149728695,0.0,11.0,3.0,0.0,8.0,46.0,-0.58261015943953,0.1256281407035175,0.3703951774949765,0.0817865429234338,0.2509652509652509,0.2547528517110266,0.0220994475138121,2,3
9576,PhD,Together,32313.0,1.0,0.0,11/02/2013,60,86.0,4.0,56.0,2.0,4.0,7.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0459939001648278,0.0,11.0,3.0,0.0,18.0,40.0,-1.085383592613847,0.0201005025125628,0.0576021433355659,0.0319025522041763,0.0077220077220077,0.0152091254752851,0.0193370165745856,5,5
9491,Graduation,Together,23976.0,1.0,0.0,27/12/2013,68,14.0,1.0,21.0,2.0,3.0,25.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0334558513902089,0.0,11.0,3.0,0.0,14.0,38.0,-1.2529747370052862,0.0050251256281407,0.0093770931011386,0.0116009280742459,0.0077220077220077,0.0114068441064638,0.0690607734806629,5,2
1087,Master,Together,22669.0,1.0,0.0,22/05/2013,30,16.0,14.0,36.0,37.0,22.0,48.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0314902486855877,0.0,11.0,3.0,0.0,18.0,47.0,-0.4988145872438104,0.0703517587939698,0.0107166778298727,0.0203016241299303,0.1428571428571428,0.0836501901140684,0.1325966850828729,5,3
4697,Master,Divorced,35416.0,0.0,0.0,13/06/2013,62,248.0,3.0,81.0,4.0,3.0,51.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0506605146961512,0.0,11.0,3.0,0.0,16.0,73.0,1.6798702898448974,0.0150753768844221,0.1661085063630274,0.0464037122969837,0.0154440154440154,0.0114068441064638,0.1408839779005525,3,3
2639,Graduation,Single,43602.0,1.0,1.0,10/01/2014,45,19.0,5.0,12.0,10.0,3.0,19.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0629714739463647,0.0,11.0,3.0,0.0,12.0,56.0,0.2553455625176653,0.0251256281407035,0.0127260549229738,0.0063805104408352,0.0386100386100386,0.0114068441064638,0.0524861878453038,2,2
10598,Graduation,Together,27943.0,1.0,1.0,15/04/2013,89,12.0,1.0,16.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0394218390942887,0.0,11.0,3.0,0.0,16.0,55.0,0.1715499903219458,0.0050251256281407,0.0080375083724045,0.0087006960556844,0.0154440154440154,0.0038022813688212,0.0082872928176795,5,2
8147,Graduation,Married,31454.0,1.0,1.0,06/07/2013,40,28.0,0.0,11.0,0.0,0.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.044702046512747,0.0,11.0,3.0,0.0,16.0,62.0,0.7581189956919825,0.0,0.0187541862022772,0.0058004640371229,0.0,0.0,0.0248618784530386,4,2
796,2n Cycle,Divorced,60161.0,0.0,1.0,23/10/2012,17,584.0,44.0,212.0,46.0,8.0,177.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.087874622520062,0.0,11.0,3.0,0.0,16.0,57.0,0.3391411347133848,0.2211055276381909,0.3911587407903549,0.1223897911832946,0.1776061776061776,0.0304182509505703,0.4889502762430939,3,4
450,Master,Together,42315.0,0.0,1.0,12/07/2013,90,67.0,15.0,80.0,17.0,11.0,80.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0610359493244462,0.0,11.0,3.0,0.0,6.0,64.0,0.9257101400834216,0.0753768844221105,0.044876088412592,0.0458236658932714,0.0656370656370656,0.0418250950570342,0.2209944751381215,5,3
968,Master,Divorced,41335.0,1.0,0.0,26/12/2013,24,112.0,19.0,21.0,16.0,14.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0595621232720141,0.0,11.0,3.0,0.0,14.0,54.0,0.0877544181262262,0.0954773869346733,0.0750167448091091,0.0116009280742459,0.0617760617760617,0.053231939163498,0.0138121546961325,3,3
9916,Graduation,Married,38998.0,1.0,1.0,03/11/2012,92,34.0,1.0,14.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.056047499308204,0.0,11.0,3.0,1.0,16.0,68.0,1.2608924288662997,0.0050251256281407,0.0227729403884795,0.0075406032482598,0.0,0.0,0.0138121546961325,4,2
7801,Graduation,Together,54753.0,0.0,1.0,12/09/2013,87,197.0,107.0,227.0,7.0,59.0,131.0,3.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.079741508957253,0.0,11.0,3.0,0.0,8.0,63.0,0.841914567887702,0.5376884422110553,0.1319490957803081,0.1310904872389791,0.027027027027027,0.2243346007604562,0.361878453038674,5,2
4023,Graduation,Married,22979.0,1.0,0.0,06/09/2012,29,16.0,17.0,19.0,20.0,21.0,22.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0319564589674795,0.0,11.0,3.0,0.0,16.0,52.0,-0.0798367262652128,0.0854271356783919,0.0107166778298727,0.0104408352668213,0.0772200772200772,0.0798479087452471,0.0607734806629834,4,2
5294,Graduation,Single,18358.0,1.0,0.0,20/11/2013,49,6.0,8.0,19.0,16.0,4.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0250069179590216,0.0,11.0,3.0,0.0,14.0,33.0,-1.6719525979838838,0.0402010050251256,0.0040187541862022,0.0104408352668213,0.0617760617760617,0.0152091254752851,0.011049723756906,2,2
1307,Graduation,Divorced,41986.0,0.0,1.0,09/02/2014,15,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0605411648639869,0.0,11.0,3.0,0.0,8.0,44.0,-0.7502013038309691,0.0251256281407035,0.0180843938379102,0.004060324825986,0.0308880308880308,0.0114068441064638,0.0331491712707182,3,2
4047,PhD,,65324.0,0.0,1.0,11/01/2014,0,384.0,0.0,102.0,21.0,32.0,5.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0956392795697631,0.0,11.0,3.0,0.0,8.0,68.0,1.2608924288662997,0.0,0.2572002679169457,0.0585846867749419,0.081081081081081,0.1216730038022813,0.0138121546961325,0,5
8727,Graduation,,63693.0,0.0,1.0,14/10/2013,63,587.0,43.0,337.0,42.0,87.0,54.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0931864119253582,0.0,11.0,3.0,0.0,12.0,44.0,-0.7502013038309691,0.2160804020100502,0.3931681178834561,0.1948955916473317,0.1621621621621621,0.3307984790874524,0.149171270718232,0,2
1212,Graduation,Married,52845.0,1.0,0.0,13/08/2013,7,384.0,25.0,,130.0,41.0,64.0,3.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0,2.0,0.0768720598674158,0.0,11.0,3.0,0.0,12.0,49.0,-0.3312234428523714,0.1256281407035175,0.2572002679169457,0.095842,0.5019305019305019,0.155893536121673,0.1767955801104972,4,2
3657,Graduation,Single,39146.0,1.0,0.0,14/02/2013,1,94.0,1.0,33.0,13.0,12.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.056270077120204,0.0,11.0,3.0,0.0,16.0,36.0,-1.4205658813967252,0.0050251256281407,0.0629604822505023,0.0185614849187935,0.0501930501930502,0.0456273764258555,0.0331491712707182,2,2
8890,PhD,Divorced,65808.0,1.0,1.0,30/05/2014,1,155.0,7.0,80.0,13.0,7.0,10.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0963671691711683,0.0,11.0,3.0,0.0,12.0,51.0,-0.1636322984609323,0.0351758793969849,0.1038178164768921,0.0458236658932714,0.0501930501930502,0.026615969581749,0.0276243093922651,3,5
3152,Graduation,Together,26091.0,1.0,1.0,25/02/2014,84,15.0,10.0,19.0,8.0,17.0,20.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0366366086360191,0.0,11.0,3.0,0.0,10.0,65.0,1.009505712279141,0.050251256281407,0.0100468854655056,0.0104408352668213,0.0308880308880308,0.0646387832699619,0.0552486187845303,5,2
2634,Master,Single,16653.0,1.0,0.0,18/04/2014,10,5.0,7.0,31.0,15.0,4.0,7.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0224427614086167,0.0,11.0,3.0,0.0,12.0,43.0,-0.8339968760266886,0.0351758793969849,0.0033489618218352,0.0174013921113689,0.0579150579150579,0.0152091254752851,0.0193370165745856,2,3
